timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 07:34:33,1,62001,-1.025033297620133,-2.128711422085762,
2025-05-05 07:44:15,1,63001,-1.0609187502152926,-2.134109566807747,
2025-05-05 07:53:51,1,64001,-1.096919961877216,-2.172127734720707,
2025-05-05 08:03:20,1,65001,-1.1317689623624947,-2.1655224163830282,
2025-05-05 08:12:29,1,66001,-1.1656640631910218,-2.176806675493717,
2025-05-05 08:21:47,1,67001,-1.1998750251493504,-2.165959303677082,
2025-05-05 08:31:09,1,68001,-1.2317903143215858,-2.177860549092293,
2025-05-05 08:40:35,1,69001,-1.2636486405211924,-2.1609554225206375,
2025-05-05 08:50:01,1,70001,-1.294436772805752,-2.198973451629281,
2025-05-05 08:59:30,1,71001,-1.3256994116338268,-2.1923577807843686,
