timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 22:22:46,1,73001,0.3781709917909975,-0.6285169073939323,
2025-05-05 22:26:27,1,74001,0.35453738883582514,-0.6393983855843544,
2025-05-05 22:30:09,1,75001,0.3301005475800725,-0.6645138505101204,
2025-05-05 22:33:53,1,76001,0.3088429159097097,-0.6482847037911416,
2025-05-05 22:37:43,1,77001,0.28776293038995626,-0.6558984921872616,
2025-05-05 22:41:29,1,78001,0.26610523492670585,-0.5925787758827209,
2025-05-05 22:47:04,1,79001,7.48591665011373e-07,-0.6108340178430081,
2025-05-05 22:51:01,1,80001,-0.016811336212293148,-0.5408239783346653,
2025-05-05 22:54:51,1,81001,-0.03351927864704012,-0.6585335820913315,
2025-05-05 22:58:51,1,82001,-0.052552408678875666,-0.7367280966043472,
